countrynum,statenum,Route,RouteName,Active,Latitude,Longitude,Stratum,BCR,LandTypeID,RouteTypeID,RouteTypeDetailId
840,35,023,BELMONT,1,39.0791429,-86.3429849,14,24,0,1,1
840,35,024,FRIENDSWOOD,1,39.6400767,-86.2882699,31,22,0,1,1
840,35,025,JAMESTOWN,1,39.9080857,-86.5765829,31,22,0,1,1
840,35,026,SPENCER,1,39.2638847,-86.7031329,15,24,0,1,1
840,35,027,AZALIA,1,39.0836543,-85.9287299,15,24,0,1,1
840,35,028,SEXTON,1,39.6847217,-85.4688349,31,22,0,1,1
840,35,029,MILROY,1,39.4677041,-85.4421615,31,22,0,1,1
840,35,030,SHELBYVILLE,1,39.5621707,-85.7760939,31,22,0,1,1
840,35,031,BROOKVILLE,1,39.4938040,-84.9764184,31,22,0,1,1
840,35,032,WASHINGTON,1,38.6841567,-87.1287007,15,24,0,1,1
840,35,033,CUMBACK,1,38.5758877,-87.1850279,15,24,0,1,1
840,35,034,MILLERSBURG,1,38.0976637,-87.3919892,15,24,0,1,1
840,35,035,INDIAN SPGS,1,38.7744667,-86.7647789,14,24,0,1,1
840,35,036,CELESTINE,1,38.4150437,-86.8202889,14,24,0,1,1
840,35,037,CLEAR SPRING,1,38.9190517,-86.1929939,14,24,0,1,1
840,35,038,NEW PHILA,1,38.6631267,-85.9410399,14,24,0,1,1
840,35,039,CORYDON,1,38.2672943,-86.1463592,14,24,0,1,1
840,35,040,VEVAY,1,38.7795826,-85.0940693,15,24,0,1,1
840,35,041,SCOTTSBURG,1,38.6347156,-85.7471699,15,24,0,1,1
840,35,042,EVANSVILLE,1,37.9911389,-87.4410458,15,24,0,1,1
840,35,101,PORTAGE,0,41.5363017,-87.1973579,16,22,0,1,1
840,35,103,LAKEVILLE,1,41.6368887,-86.3655159,16,23,0,1,1
840,35,108,PACKERTOWN 2,1,41.1013504,-85.8354611,16,23,0,1,1
840,35,115,KOKOMO,1,40.2178547,-86.0560979,31,22,0,1,1
840,35,117,ANDERSON,1,40.1346467,-85.3574289,31,22,0,1,1
840,35,201,PORTAGE 2,1,41.5361624,-87.1967394,16,22,0,1,1
840,35,301,CROWN POINT,1,41.3911052,-87.3693435,16,22,0,1,1
840,35,302,LAPORTE,1,41.6367797,-86.8508149,16,23,0,1,1
840,35,303,LAGRANGE,1,41.7506020,-85.4765733,16,23,0,1,1
840,35,304,CUBA,1,41.0798684,-84.9237731,31,22,0,1,1
840,35,305,RENSSELAER,1,40.9699502,-87.0748779,31,22,0,1,1
840,35,306,FRANKFORT,1,40.1985767,-86.4502189,31,22,0,1,1
840,35,307,MONTPELIER,1,40.4066967,-85.2388079,31,22,0,1,1
840,35,308,DECATUR,1,40.8100197,-84.9562309,31,22,0,1,1
840,35,309,WALLACE,1,39.9820787,-87.3561447,31,22,0,1,1
840,35,310,PLAINFIELD,0,39.9455667,-86.3794639,31,22,0,1,1
840,35,311,NEW CASTLE,1,39.9464269,-85.0906911,31,22,0,1,1
840,35,312,WITTS STATION,1,39.6830387,-84.8521349,31,22,0,1,1
840,35,313,NEWBERRY,1,39.1254750,-87.0543672,15,24,0,1,1
840,35,314,GEORGIA,1,38.7671667,-86.5484989,14,24,0,1,1
840,35,315,CROSS PLAINS,1,38.9509067,-85.1623379,15,24,0,1,1
840,35,316,CYPRSS,1,37.9142237,-87.6297459,15,24,0,1,1
840,35,410,MAPLEWOOD,1,39.9443431,-86.4873841,31,22,0,1,1
840,35,900,HOOSIER,1,39.0147985,-86.4011865,14,24,12,1,3
840,35,901,INDIANA DUNE,1,41.7046400,-86.9325362,16,23,0,1,3
840,35,903,KANKAKEE SANDS,1,41.0474227,-87.4511851,16,22,0,1,3
840,36,001,MT HAMILL,1,40.7698922,-91.6797963,32,22,0,1,1
840,36,002,EXLINE,1,40.6527332,-92.8864804,32,22,0,1,1
840,36,003,MELROSE,1,40.8887105,-93.1717427,32,22,0,1,1
840,36,004,BEDFORD,1,40.5712567,-94.6426839,32,22,0,1,1
840,36,005,COLLEGE SPGS,0,40.6203037,-95.1210189,32,22,0,1,1
840,36,006,BRYANT,1,41.9751747,-90.2964159,32,22,0,1,1
840,36,007,WEST LIBERTY,1,41.5687389,-91.2703838,32,22,0,1,1
840,36,008,CEDAR VALLEY,0,41.7290747,-91.2514429,32,22,0,1,1
840,36,009,BROOKLYN,1,41.8190707,-92.3572989,32,22,0,1,1
840,36,010,WILLIAMSBURG,1,41.6735997,-92.2602299,32,22,0,1,1
840,36,011,RED ROCK,1,41.4022592,-93.1037810,32,22,0,1,1
840,36,012,DESMOINES,0,41.6803757,-93.6007149,32,22,0,1,1
840,36,013,PANTHER,1,41.6586017,-94.1444549,40,11,0,1,1
840,36,014,WASHINGTON,1,41.7176327,-94.0861889,40,11,0,1,1
840,36,015,NEOLA,1,41.4483667,-95.7265309,32,22,0,1,1
840,36,016,WALES,1,41.1311292,-95.3466186,32,22,0,1,1
840,36,017,MAQUOKETA,1,42.0435847,-90.6070319,17,22,0,1,1
840,36,018,ALICE,0,42.2103447,-91.6954359,32,22,0,1,1
840,36,019,PRAIRIEBURG,1,42.1986127,-91.4172439,32,22,0,1,1
840,36,020,HUDSON,1,42.4283168,-92.4757027,32,22,0,1,1
840,36,021,DINSDALE,1,42.2393377,-92.5335079,32,22,0,1,1
840,36,022,KANAWHA,1,42.9663334,-93.8524963,40,11,0,1,1
840,36,023,ZEARING,0,42.1521897,-93.3290179,40,11,0,1,1
840,36,024,SCRANTON,1,42.0345317,-94.5711599,40,11,0,1,1
840,36,025,CLARE,1,42.6019638,-94.2952460,40,11,0,1,1
840,36,026,PIERSON,1,42.5326167,-95.8791569,32,22,0,1,1
840,36,027,WASHTA,1,42.6484757,-95.7210459,32,22,0,1,1
840,36,028,SIOUX CITY,1,42.4902437,-96.3743819,32,22,0,1,1
840,36,029,FESTINA,1,43.0864727,-91.8768028,17,23,0,1,1
840,36,030,DAVIS CORNER,1,43.3492727,-92.2585749,32,22,0,1,1
840,36,031,GARNER,0,43.0675927,-93.5770949,40,11,0,1,1
840,36,032,TITONKA,1,43.2388517,-94.0095139,40,11,0,1,1
840,36,033,GAZA,1,43.0405217,-95.5844739,32,22,0,1,1
840,36,034,ROCK VALLEY,1,43.2574697,-96.2756889,32,22,0,1,1
840,36,105,COLLEGE SPGS 2,1,40.6242636,-95.1259581,32,22,0,1,1
840,36,108,TIPTON,1,41.7287592,-91.2513620,32,22,0,1,1
840,36,118,LAFAYETTE,1,42.2119974,-91.6956394,32,22,0,1,1
840,36,123,MCCALLSBURG,1,42.1663807,-93.3469609,40,11,0,1,1
840,36,131,BURCHINAL,1,43.0675537,-93.5769729,40,11,0,1,1
840,38,001,MELROSE,1,37.0321381,-94.9950424,33,22,0,1,1
840,38,002,GALESBURG,1,37.5148587,-95.3249979,33,22,0,1,1
840,38,003,HUMBOLDT,1,37.8493327,-95.5008159,33,22,0,1,1
840,38,004,LAPLAND,1,37.9847547,-96.3936159,35,22,0,1,1
840,38,005,THRALL,0,38.0573017,-96.2857509,35,22,0,1,1
840,38,006,WELLINGTON,1,37.3190352,-97.3491580,35,19,0,1,1
840,38,007,DALTON,1,37.2322087,-97.2582029,35,19,0,1,1
840,38,008,ST JOHN,1,37.9271847,-98.8303289,34,19,0,1,1
840,38,009,COATS,1,37.5142707,-98.8298029,34,19,0,1,1
840,38,010,COLDWATER,1,37.1645227,-99.2722929,34,19,0,1,1
840,38,011,ASHLAND,1,37.1334087,-99.7413179,34,19,0,1,1
840,38,012,LAKIN,1,37.9589257,-101.4316489,36,18,0,1,1
840,38,013,OLATHE,1,38.8545319,-94.8714265,33,22,0,1,1
840,38,014,DOVER,1,38.9715017,-95.9097289,33,22,0,1,1
840,38,015,BARCLAY,1,38.5354618,-95.8576087,33,22,0,1,1
840,38,016,WREFORD,1,38.9939527,-96.9002609,35,22,0,1,1
840,38,017,ELLINOR,1,38.3623234,-96.5605733,35,22,0,1,1
840,38,018,CHAPMAN,0,38.9447217,-97.2984479,35,22,0,1,1
840,38,019,BUCKEYE,1,39.0607981,-97.1112208,35,19,0,1,1
840,38,020,ALBERT,1,38.4636553,-98.9776363,34,19,0,1,1
840,38,021,KANOPOLIS,1,38.5515107,-98.0351929,34,19,0,1,1
840,38,022,GRAY,1,38.2040337,-99.6617889,34,19,0,1,1
840,38,023,HAYS,1,38.8417547,-99.4663929,34,19,0,1,1
840,38,024,WALLACE,1,38.7278307,-101.6508259,36,18,0,1,1
840,38,025,LEOVILLE,1,39.5831024,-100.3295925,34,19,0,1,1
840,38,026,GRANTVILLE,1,39.0805438,-95.5671042,32,22,0,1,1
840,38,027,ROCK CREEK,1,39.2515080,-95.5347369,32,22,0,1,1
840,38,028,HANOVER,1,39.9000807,-96.8711409,32,19,0,1,1
840,38,029,SENECA,1,39.7690906,-96.0269519,32,22,0,1,1
840,38,030,HOLLENBERG,1,39.9367553,-97.0124144,34,19,0,1,1
840,38,031,MINNEAPOLIS,1,39.1902871,-97.6123773,34,19,0,1,1
840,38,032,COVERT,1,39.3447742,-98.7508415,34,19,0,1,1
840,38,033,JEWELL,0,39.7262207,-98.1009369,34,19,0,1,1
840,38,034,PHILLIPSBURG,1,39.7702227,-99.2540059,34,19,0,1,1
840,38,035,LOGAN,1,39.7266067,-99.6464549,34,19,0,1,1
840,38,036,GOVE,1,38.9009177,-100.2439639,34,19,0,1,1
840,38,037,MISSLER,1,37.3143937,-100.4350879,34,19,0,1,1
840,38,038,RULETON,1,39.1767667,-101.9689869,36,18,0,1,1
840,38,105,LONGTON,1,37.3003447,-96.1012279,33,22,0,1,1
840,38,118,SOLOMON,1,38.9147327,-97.3687519,33,19,0,1,1
840,38,133,JEWELL 2,1,39.7262207,-98.1009360,34,19,0,1,1
840,38,301,PITTSBURG,1,37.3099157,-94.7416989,33,22,0,1,1
840,38,302,Morehead,1,37.3690207,-95.4488589,33,22,0,1,1
840,38,303,Reece,1,37.7958024,-96.4347911,35,22,0,1,1
840,38,304,Berwet,1,37.7959759,-97.4634159,35,19,0,1,1
840,38,305,Hopewell,1,37.8545464,-98.8762205,34,19,0,1,1
840,38,306,Hodges,1,37.8256648,-99.3855484,34,19,0,1,1
840,38,307,Plymell,1,37.8296057,-100.8706786,36,18,0,1,1
840,38,308,Ulysses,1,37.3880114,-101.2492122,36,18,0,1,1
840,38,309,Trading Post,1,38.2151970,-94.6125164,33,22,0,1,1
840,38,310,Le Loup,1,38.6809580,-95.1212223,33,22,0,1,1
840,38,311,Lincolnville,1,38.5224225,-96.9117521,35,22,0,1,1
840,38,312,Goessel,1,38.2039494,-97.2078887,35,19,0,1,1
840,38,313,Susank,1,38.6813229,-98.7751403,34,19,0,1,1
840,38,314,Ash Valley,1,38.3193226,-99.2348417,34,19,0,1,1
840,38,315,Grigston,1,38.4682058,-100.7232236,36,18,0,1,1
840,38,316,Leoti,1,38.1914654,-101.3590971,36,18,0,1,1
840,38,317,Severance,1,39.7839097,-95.2272709,32,22,0,1,1
840,38,318,Olsburg,1,39.6529209,-96.5297375,35,22,0,1,1
840,38,319,Jamestown,1,39.5668011,-97.8192021,34,19,0,1,1
840,38,320,Beloit,0,39.5666667,-98.1694440,34,19,0,1,1
840,38,321,Damar,1,39.3355726,-99.2695020,34,19,0,1,1
840,38,322,Rexford,1,39.4951963,-100.6458939,34,19,0,1,1
840,38,323,Winona,1,39.1195241,-101.7278830,36,18,0,1,1
840,38,420,Beloit 2,1,39.5671077,-98.1535799,34,19,0,1,1
840,39,001,CUMBERLND GP,1,36.6082857,-83.7017979,21,28,0,1,1
840,39,002,LOVELACEVILE,1,36.9068375,-88.8622638,4,27,0,1,1
840,39,003,SHILOH,1,36.6896267,-88.1808759,4,27,0,1,1
840,39,004,CANTON,1,36.7926220,-87.9605863,14,24,0,1,1
840,39,005,KEYSBURG,1,36.6642550,-87.0088713,14,24,0,1,1
840,39,006,CEDAR GROVE,1,36.9907469,-86.6314152,14,24,0,1,1
840,39,007,IRON BRIDGE,0,36.9336087,-86.2041469,14,24,0,1,1
840,39,008,SULPHUR LICK,1,36.8194377,-85.7169959,14,24,0,1,1
840,39,009,HEGIRA,1,36.7007807,-85.2699359,14,24,0,1,1
840,39,010,SUNNYBROOK,1,36.6171577,-84.9933879,14,28,0,1,1
840,39,011,MONTICELLO,1,36.8211687,-84.8339909,21,28,0,1,1
840,39,012,BARDWELL,0,36.8458967,-89.0589229,4,26,0,1,1
840,39,013,MCVEIGH,0,37.4455887,-82.2017749,21,28,0,1,1
840,39,014,WARFIELD,0,37.8092597,-82.7330699,21,28,0,1,1
840,39,015,PIPPA PASSES,1,37.3539197,-82.8572619,21,28,0,1,1
840,39,016,MCKEE,1,37.4310467,-83.9929579,21,28,0,1,1
840,39,017,PINE RIDGE,0,37.7613187,-83.6101219,21,28,0,1,1
840,39,018,BEATTYVILLE,0,37.5931367,-83.7306599,21,28,0,1,1
840,39,019,LEVEE,0,37.9925897,-83.9410399,14,28,0,1,1
840,39,020,MILLION,0,37.8823347,-84.5585649,15,24,0,1,1
840,39,021,KINGS MTN,1,37.3904680,-84.6612332,14,24,0,1,1
840,39,022,HUSTONVILLE,1,37.4708640,-84.8112865,14,24,0,1,1
840,39,023,MCBRAYER,1,37.9849668,-84.8137054,15,24,0,1,1
840,39,024,HODGENVILLE,0,37.5833107,-85.7375639,14,24,0,1,1
840,39,025,MERRIMAC,1,37.4126457,-85.1284099,14,24,0,1,1
840,39,026,JOHNSONVILLE,1,37.9353872,-85.0956126,15,24,0,1,1
840,39,027,RADCLIFF,0,37.7896507,-85.9128109,15,24,0,1,1
840,39,028,DEMUNBRUNS,1,37.2573275,-86.1387677,14,24,0,1,1
840,39,029,GATEWOOD,1,37.8199855,-86.8961593,14,24,0,1,1
840,39,030,HUDSON,1,37.5961302,-86.2962376,14,24,0,1,1
840,39,031,EASTVIEW,1,37.6179677,-86.0179129,14,24,0,1,1
840,39,032,DRAKESBORO,0,37.2448427,-87.0823369,14,24,0,1,1
840,39,033,BOXVILLE,0,37.5933277,-87.6776119,14,24,0,1,1
840,39,034,DANIEL BOONE,0,37.1865197,-87.5068449,14,24,0,1,1
840,39,035,DIXIE,1,37.7163597,-87.6947489,14,24,0,1,1
840,39,036,JOY,1,37.3299427,-88.3261579,14,24,0,1,1
840,39,037,SHELBYVILLE,0,38.2768507,-85.2054969,15,24,0,1,1
840,39,038,GOSHEN,1,38.4108577,-85.5587469,14,24,0,1,1
840,39,039,GLENCOE,1,38.7213307,-84.8237459,15,24,0,1,1
840,39,040,BUENA VISTA,1,38.4344957,-84.1633637,15,24,0,1,1
840,39,041,PORTER,1,38.3791569,-84.5727271,15,24,0,1,1
840,39,042,SEWELL SHOP,1,38.0304392,-84.0270550,15,24,0,1,1
840,39,043,PLUM,1,38.1661827,-84.0681929,15,24,0,1,1
840,39,044,EAST UNION,1,38.2051493,-83.9295763,15,24,0,1,1
840,39,045,GESLING,0,38.4189637,-83.0920869,22,28,0,1,1
840,39,046,KEHOE,0,38.4666117,-83.0511849,22,28,0,1,1
840,39,107,BAYS FORK,1,36.9261037,-86.3369279,14,24,0,1,1
840,39,112,BARDWELL 2,1,36.8621049,-89.0413978,4,26,0,1,1
840,39,113,Phelps,1,37.4455887,-82.2017740,21,28,0,1,1
840,39,114,STAFFORDSVIL,1,37.7315630,-82.8436466,21,28,0,1,1
840,39,117,CAMPTON,1,37.7389457,-83.5630719,21,28,0,1,1
840,39,118,Beattyville 2,1,37.6333333,-83.8000000,21,28,0,1,1
840,39,119,Levee 2,1,37.9925553,-83.9410257,14,28,0,1,1
840,39,120,Million 2,1,37.2448000,-87.3322000,15,24,0,1,1
840,39,124,Hodgenville 2,1,37.5839876,-85.7373309,14,24,0,1,1
840,39,127,LEBANON JUNCTION,1,37.8249387,-85.7117159,15,24,0,1,1
840,39,132,Riverqueen,1,37.2446037,-87.3319890,14,24,0,1,1
840,39,133,DIXON,1,37.5927930,-87.6771392,14,24,0,1,1
840,39,134,APEX,1,37.1070839,-87.3525878,14,24,0,1,1
840,39,137,PLEASUREVILL,1,38.2698117,-85.2042619,15,24,0,1,1
840,39,145,CARTER,1,38.4235754,-83.0919895,22,28,0,1,1
840,39,146,KEHOE 2,1,38.4390546,-82.9964384,22,28,0,1,1
840,39,214,PAINTSVILLE,0,37.8092597,-82.7330690,21,28,0,1,1
840,39,900,MAMMOTH CAVE,1,37.2174545,-86.0487853,14,24,0,1,3
840,39,901,Mammoth Cave North,0,37.2556700,-86.0617300,14,24,0,1,3
840,42,001,CARLISLE,0,29.6873267,-89.9627919,5,37,0,1,1
840,42,002,JUNIOR,0,29.3825447,-89.6019899,6,37,0,1,1
840,42,003,FREETOWN,1,29.9029097,-90.9214239,5,26,0,1,1
840,42,004,LAFITTE,0,29.6921337,-90.0971379,5,26,0,1,1
840,42,005,MORGAN CITY,0,29.9075617,-91.2167209,5,26,0,1,1
840,42,006,GRAN CHENIER,0,29.7375687,-92.8109049,6,37,0,1,1
840,42,007,CREOLE,0,29.8271777,-93.1346739,6,37,0,1,1
840,42,008,LACOMBE,0,30.2797337,-89.8977049,3,27,0,1,1
840,42,009,ROSELAND,1,30.7018587,-90.5110779,4,26,0,1,1
840,42,010,BICKHAM,1,30.8801251,-90.2491541,4,27,0,1,1
840,42,011,KEYSTONE,1,30.0641124,-91.8208203,6,26,0,1,1
840,42,012,PLETTENBERG,1,30.8692521,-91.5109166,5,27,0,1,1
840,42,013,MAMOU,0,30.6522117,-92.4323199,6,37,0,1,1
840,42,014,EASTON,0,30.7607257,-92.4607919,3,25,0,1,1
840,42,015,HACKBERRY,1,30.0082047,-93.3426979,6,37,0,1,1
840,42,016,DE RIDDER,1,30.8315727,-93.3184289,3,25,0,1,1
840,42,017,SHAW,1,31.1887275,-91.6715765,5,26,0,1,1
840,42,018,MAYFLOWER,1,31.9792958,-91.4440435,5,26,0,1,1
840,42,019,DERRY,0,31.5639297,-92.9632580,4,25,0,1,1
840,42,020,FISHVILLE,1,31.4645700,-92.2953200,4,25,0,1,1
840,42,021,CYPRESS,0,31.5890857,-93.0409919,4,25,0,1,1
840,42,022,FORT POLK,0,31.0143597,-93.1721339,4,25,0,1,1
840,42,023,MER ROUGE,0,32.7618191,-91.7299813,5,25,0,1,1
840,42,024,RAYVILLE,0,32.3944346,-91.6538661,5,26,0,1,1
840,42,025,CHATHAM,0,32.2555287,-92.3123249,4,25,0,1,1
840,42,026,CLAY,1,32.4602687,-92.6215889,4,25,0,1,1
840,42,027,LONGSTREET,1,32.0735964,-93.9744951,4,25,0,1,1
840,42,028,FILLMORE,0,32.5629047,-93.5151899,4,25,0,1,1
840,42,029,LAROSE,0,29.5476317,-90.5866389,5,26,0,1,1
840,42,030,GLENCOE,1,29.7156229,-91.8769586,6,37,0,1,1
840,42,031,ESTHER,1,29.8458497,-92.2329247,6,37,0,1,1
840,42,032,GREENSBURG,1,30.8571966,-90.7326251,4,27,0,1,1
840,42,033,RAMAH,1,30.3986037,-91.5101169,5,26,0,1,1
840,42,034,MAURICE,1,30.0808747,-92.4508969,6,37,0,1,1
840,42,036,TROUT,1,31.8183596,-92.0510279,4,25,0,1,1
840,42,037,MANY,0,31.6692857,-93.5736839,4,25,0,1,1
840,42,038,FLOYD,1,32.4856776,-91.4269719,5,26,0,1,1
840,42,039,MARION,0,32.9513707,-92.2805719,4,25,0,1,1
840,42,040,CARTERVILLE,0,32.7507567,-93.5492639,4,25,0,1,1
840,42,050,GIBSON,1,29.6872546,-90.9907200,5,26,0,1,1
840,42,051,BROUSVILLE,1,29.9842321,-91.9569658,6,26,0,1,1
840,42,052,KAPLAN,1,29.9956057,-92.5966809,6,37,0,1,1
840,42,053,GONZALES,1,30.2694157,-90.9416869,5,26,0,1,1
840,42,054,NORWOOD,1,30.9782167,-91.1039109,4,27,0,1,1
840,42,055,RICHARD,1,30.4219427,-92.2865819,6,37,0,1,1
840,42,056,DE QUINCY,1,30.4099932,-93.1678412,3,25,0,1,1
840,42,057,FROGMORE,1,31.7369095,-91.5965299,5,26,0,1,1
840,42,058,FLAT CREEK,1,32.0001519,-92.3835537,4,25,0,1,1
840,42,059,ZWOLLE,1,31.4575093,-93.6603126,4,25,0,1,1
840,42,060,TRANSYLVANIA,1,32.8550727,-91.2622069,5,26,0,1,1
840,42,061,MOUNT UNION,1,32.9745407,-92.5649569,4,25,0,1,1
840,42,062,WOMACK,1,32.1111307,-93.2537839,5,25,0,1,1
840,42,101,BELAIR,1,29.6924898,-89.9669461,5,26,0,1,1
840,42,102,GRAND ISLE,1,29.2604957,-89.9634259,6,37,0,1,1
840,42,104,KRAEMER,1,29.7559597,-90.5588309,5,26,0,1,1
840,42,105,BERWICK,1,29.6995057,-91.2072539,5,26,0,1,1
840,42,106,LTL CHENIER,1,29.7706489,-93.0158239,6,37,0,1,1
840,42,107,SABINE NWR,0,29.8912193,-93.4015838,6,37,0,1,1
840,42,108,SLIDELL,0,30.2696907,-89.8451159,3,27,0,1,1
840,42,113,VILLE PLATTE,1,30.6521557,-92.4323269,6,37,0,1,1
840,42,114,OAKDALE,0,30.7653597,-92.4280699,3,25,0,1,1
840,42,119,Derry 2,1,31.5639297,-92.9632580,4,25,0,1,1
840,42,121,NATCHITOCHES,0,31.5880367,-93.0419379,4,25,0,1,1
840,42,122,BURR FERRY,1,31.0660928,-93.4958419,4,25,0,1,1
840,42,123,Delhi,1,32.5515560,-91.6274410,5,25,0,1,1
840,42,124,Rayville 2,1,32.3854420,-91.6506900,5,26,0,1,1
840,42,125,CHENIERE,1,32.3059287,-92.3460469,4,25,0,1,1
840,42,128,HAUGHTON,1,32.5540378,-93.4827750,4,25,0,1,1
840,42,137,FORT JESSUP,1,31.6696396,-93.5734938,4,25,0,1,1
840,42,139,LINVILLE,1,32.9487841,-92.2696438,4,25,0,1,1
840,42,140,IVAN,0,32.7507357,-93.5489809,4,25,0,1,1
840,42,206,LTL Chenier 2,0,29.7708689,-93.0158430,6,37,0,1,1
840,42,207,Sabine NWR 2,1,29.8912193,-93.4015840,6,37,0,2,1
840,42,208,PEARL RIVER,1,30.2700817,-89.8453979,3,26,0,1,1
840,42,214,PINE PRAIRIE,0,30.7662977,-92.4277339,3,25,0,1,1
840,42,221,NATCHEZ,1,31.4823534,-93.1474655,4,25,0,1,1
840,42,240,IVAN 2,1,32.7507357,-93.5489809,4,25,0,1,1
840,42,301,GOODWILL,1,32.5862893,-93.4321508,4,25,0,1,1
840,42,302,GRAYSON,1,32.0511467,-92.1260979,4,25,0,1,1
840,42,303,CONCORD,1,32.9737057,-91.5183169,5,26,0,1,1
840,42,304,EVELYN,1,31.9877557,-93.4428329,4,25,0,1,1
840,42,305,HARGIS,0,31.9552681,-92.8142323,4,25,0,1,1
840,42,306,ENTERPRISE,1,31.9003707,-91.9109869,5,25,0,1,1
840,42,307,VINTON,0,30.1618490,-93.5869866,3,37,0,1,1
840,42,308,WOODLAWN,1,30.2754072,-92.9620920,6,37,0,1,1
840,42,309,PORT ALLEN,1,30.4743657,-91.2112109,5,26,0,1,1
840,42,310,CAMP COVINGTON,0,30.5767730,-90.0539617,3,26,0,1,1
840,42,311,FORKED ISLAND,1,29.5532551,-92.3067829,6,37,0,1,1
840,42,312,Morgan City,1,29.7220402,-91.2220645,5,26,0,1,1
840,42,313,LAUREL GROVE,0,29.8179575,-90.8848668,5,26,0,1,1
840,42,314,TURKEY CREEK,0,30.7543807,-92.4290319,3,25,0,1,1
840,42,405,HARGIS 2,1,31.9552681,-92.8142320,4,25,0,1,1
840,42,407,VINTON 2,1,30.1618490,-93.5869860,3,37,0,1,1
840,42,410,Franklinton,1,30.8322030,-90.1462440,3,26,0,1,1
840,42,411,Forked Island 2,0,29.5532300,-92.3067400,6,37,0,1,1
840,42,414,LAKE COVE,1,30.7662177,-92.4277429,3,25,0,1,1
840,42,901,N EVANGELINE,0,30.8788377,-92.4192879,3,37,0,1,3
840,42,902,E EVANGELINE,0,30.8024577,-92.3128589,5,26,0,1,3
840,42,903,RIVER ROAD,1,30.4128796,-91.1957095,5,26,0,1,3
840,42,904,TENSAS NWR,1,32.3123624,-91.3665310,5,26,0,1,3
840,42,905,ATCHAFALAYA,1,30.3686157,-91.6352162,5,26,0,1,3
840,42,906,BATON ROUGE,1,30.4157544,-91.1801812,5,26,0,1,3
124,43,001,RICHARDSON,1,67.1822900,-135.8025800,25,6,0,1,1
124,43,002,FT MCPHERSON,1,67.3409900,-134.8700900,25,6,0,1,1
124,43,003,MACKENZIE R,1,67.4588000,-133.7623000,99,6,0,1,1
124,43,004,INUVIK,1,68.0884600,-133.4928600,99,6,0,1,1
124,43,005,GT SLAVE LK,0,62.2695900,-114.4379700,25,7,0,1,1
124,43,006,STAGG RIVER,0,62.5608800,-115.0877800,25,7,0,1,1
124,43,007,INGRAHAM,1,62.5253900,-114.1808900,25,7,0,1,1
124,43,008,F PROVIDENCE,1,61.3983100,-117.4466900,29,6,0,1,1
124,43,009,LITL BUFFALO,1,60.0481800,-112.7734700,29,6,0,1,1
124,43,010,FT SIMPSON,1,61.4448900,-121.2376500,29,6,0,1,1
124,43,011,FORT LIARD,1,60.3044900,-123.3158000,68,6,0,1,1
124,43,012,NORMAN WELLS,1,65.2933600,-126.8348300,25,6,0,1,1
124,43,013,MAGUSE,0,61.0963506,-93.9836699,99,3,0,1,1
124,43,014,BEAR RIVER,1,64.9035400,-125.6581000,25,6,0,1,1
124,43,015,EKATI,1,64.5443100,-110.2060600,99,3,0,1,1
124,43,016,Antoine Lake,1,61.8325800,-121.3246200,29,6,0,1,1
124,43,017,Mackenzie Mile 254,1,62.1523400,-122.5274100,25,6,0,1,1
124,43,018,Mackenzie Tributary,1,61.0912050,-118.7193380,29,6,0,1,1
124,43,019,Wrigley,1,63.3712200,-123.5661400,25,6,0,1,1
124,43,020,Trout River,1,61.1448340,-119.8462250,29,6,0,1,1
124,43,021,Enterprise,1,60.5580000,-116.1409670,29,6,0,1,1
124,43,022,Caen Lake,1,61.9318140,-116.4963820,25,6,0,1,1
124,43,023,Edzo,1,62.4838050,-116.4850710,25,6,0,1,1
124,43,106,MacKenzie Highway,1,62.5377600,-114.9741100,25,7,0,1,1
124,43,108,Junction 1/3,1,61.2181890,-117.5046510,29,6,0,1,1
840,44,001,CAPE NEDDICK,1,43.2540347,-70.6441649,12,30,0,1,1
840,44,002,WESTBROOK,1,43.6886091,-70.3607588,12,14,0,1,1
840,44,003,BIDDEFORD,1,43.4994247,-70.5150099,12,14,0,1,1
840,44,004,KITTERY PT,1,43.0811777,-70.7139509,12,30,0,1,1
840,44,005,NEWCASTLE,1,43.9954934,-69.5672329,27,14,0,1,1
840,44,006,WILSON MILLS,1,44.9258167,-70.9579919,28,14,0,1,1
840,44,007,BETHEL,1,44.6261727,-70.9614079,28,14,0,1,1
840,44,008,TURNER,0,44.2435971,-70.2385185,27,14,0,1,1
840,44,009,GREENWOOD,1,44.3180457,-70.6509909,27,14,0,1,1
840,44,010,REEDS,1,44.8937287,-70.4462749,28,14,0,1,1
840,44,011,SOUTH ARM,1,44.7523767,-70.8427189,28,14,0,1,1
840,44,012,OTISFIELD GR,1,44.1485557,-70.5624489,27,14,0,1,1
840,44,013,HARTFORD,1,44.3340297,-70.2908259,27,14,0,1,1
840,44,014,BOWDOIN CTR,1,44.0133537,-69.9697909,27,14,0,1,1
840,44,015,MANCHESTER,0,44.3246967,-69.8599649,27,14,0,1,1
840,44,016,EAST TROY,1,44.6821857,-69.2114429,27,14,0,1,1
840,44,017,WARREN,0,44.1600057,-69.2435129,27,14,0,1,1
840,44,018,FREEDOM,1,44.4996857,-69.2750259,27,14,0,1,1
840,44,019,HARMONY,1,44.9876199,-69.4360208,27,14,0,1,1
840,44,020,BENTON,0,44.5994187,-69.5427879,27,14,0,1,1
