"Year","Route","Latitude","Longitude","Richness","Abundance"
2003,165,29.1871917,-82.2851269,48,765
2003,172,27.4972377,-81.6004029,48,925
2003,175,27.8610752,-80.4489977,28,306
2003,178,25.618989,-80.4147339,30,1158
2003,180,25.3099469,-80.3928389,32,261
2003,183,24.6759747,-81.2399969,31,364
2003,901,30.2634445,-84.6552242,37,339
2003,902,30.3790152,-82.3594866,39,508
2003,903,29.3967527,-81.8082819,37,428
2003,904,30.9635097,-85.1179618,74,1854
2003,905,28.5817572,-82.1873953,66,653
2003,906,28.3029119,-81.9184945,50,453
2003,907,25.4058076,-80.6136693,23,523
2003,910,26.8177916,-81.9247336,54,819
2003,911,26.8544437,-80.2678139,49,495
2003,912,26.3353906,-80.5399018,41,1154
2003,915,28.7856862,-80.8008275,54,1269
2003,916,26.9950167,-81.9587398,63,743
2003,917,30.2200916,-82.4080153,37,476
2003,918,28.5692767,-80.9969329,58,909
2003,919,26.9941297,-80.5737674,46,417
2003,920,30.4264141,-86.7556245,48,510
2003,921,29.6796829,-85.215292,64,1988
2003,922,28.6793707,-82.5663679,31,287
2004,1,30.9291812,-87.4079434,71,2079
2004,2,30.3755433,-86.2758321,42,893
2004,3,30.5193157,-86.4809129,48,473
2004,4,30.5288404,-85.1334541,68,1695
2004,5,30.3372497,-85.2869789,42,393
2004,6,30.5950194,-84.0413094,50,674
2004,9,29.7818335,-85.3003555,64,1592
2004,10,30.2734632,-83.8569684,49,432
2004,11,29.6686989,-83.3782062,47,389
2004,12,30.5026237,-82.7337409,61,677
2004,14,29.1916199,-82.394802,54,534
2004,15,29.9877641,-84.9762879,48,495
2004,17,27.4438745,-82.1186659,42,503
2004,18,29.8899427,-81.3438119,44,404
2004,19,30.7202649,-81.9062085,55,473
2004,20,28.3266818,-82.3022052,55,655
2004,21,29.8970697,-81.8343049,42,401
2004,22,28.1788407,-81.8605659,50,581
2004,23,28.5723877,-81.9816829,61,651
2004,24,27.3232866,-81.4189503,39,293
2004,25,28.7481187,-80.8712309,60,1228
2004,26,26.2943143,-81.448561,47,871
2004,27,27.6610372,-82.1462286,53,559
2004,28,25.7510497,-80.9676799,38,679
2004,30,27.9626301,-80.9673345,49,467
2004,31,26.9657323,-80.3854635,61,698
2004,36,25.0015697,-80.5364609,33,611
2004,37,30.2531989,-82.1623546,43,444
2004,52,30.7209289,-86.7860494,54,1290
2004,53,30.7184797,-86.1160696,44,691
2004,56,30.2929508,-83.6676053,53,531
2004,60,30.5196049,-81.9519897,50,606
2004,62,29.9468226,-84.340943,59,545
2004,63,29.5359317,-81.8774959,50,413
2004,64,29.4080424,-81.1983453,50,700
2004,66,28.6471072,-82.1719367,47,415
2004,67,28.1011187,-80.8980039,49,1134
2004,68,28.6901383,-81.5469756,44,424
2004,69,28.3225489,-81.3372759,48,558
2004,71,27.2920427,-82.0563269,54,866
2004,73,27.7611546,-81.4536353,56,458
2004,74,27.2364427,-80.5471555,51,1636
2004,79,25.4912637,-80.5425082,28,346
2004,81,26.5587549,-81.126711,38,634
2004,82,26.8751997,-81.3585199,41,897
2004,84,29.6862263,-83.0674784,58,584
2004,85,28.2764097,-82.6352619,53,468
2004,86,26.9459847,-81.7610009,45,369
2004,87,25.9322682,-81.6570333,39,402
2004,113,29.4553574,-82.119094,52,637
2004,116,28.0402277,-82.5089729,49,809
2004,129,27.9007144,-81.7191254,53,703
2004,132,26.9297114,-82.0333415,42,345
2004,135,25.1388716,-80.9335333,27,279
2004,165,29.1871917,-82.2851269,49,810
2004,172,27.4972377,-81.6004029,53,1268
2004,175,27.8610752,-80.4489977,33,476
2004,176,26.6850447,-80.3893099,52,1848
2004,178,25.618989,-80.4147339,26,838
2004,180,25.3099469,-80.3928389,26,230
2004,183,24.6759747,-81.2399969,30,555
2004,901,30.2634445,-84.6552242,37,320
2004,902,30.3790152,-82.3594866,36,426
2004,903,29.3967527,-81.8082819,30,420
2004,904,30.9635097,-85.1179618,72,2051
2004,905,28.5817572,-82.1873953,61,531
2004,906,28.3029119,-81.9184945,45,400
2004,907,25.4058076,-80.6136693,29,510
2004,910,26.8177916,-81.9247336,49,616
2004,911,26.8544437,-80.2678139,43,459
2004,912,26.3353906,-80.5399018,43,984
2004,915,28.7856862,-80.8008275,52,1016
2004,916,26.9950167,-81.9587398,63,846
2004,917,30.2200916,-82.4080153,41,380
2004,918,28.5692767,-80.9969329,57,1050
2004,919,26.9941297,-80.5737674,40,445
2004,920,30.4264141,-86.7556245,51,518
2004,921,29.6796829,-85.215292,68,1758
2004,922,28.6793707,-82.5663679,37,334
2005,1,30.9291812,-87.4079434,64,1832
2005,2,30.3755433,-86.2758321,45,1032
2005,3,30.5193157,-86.4809129,42,371
2005,4,30.5288404,-85.1334541,70,1820
2005,6,30.5950194,-84.0413094,45,655
2005,9,29.7818335,-85.3003555,62,1807
2005,10,30.2734632,-83.8569684,50,404
2005,12,30.5026237,-82.7337409,55,557
2005,14,29.1916199,-82.394802,59,530
2005,15,29.9877641,-84.9762879,48,621
2005,18,29.8899427,-81.3438119,48,362
2005,19,30.7202649,-81.9062085,50,511
2005,20,28.3266818,-82.3022052,65,653
2005,21,29.8970697,-81.8343049,42,407
2005,22,28.1788407,-81.8605659,50,542
2005,23,28.5723877,-81.9816829,64,597
2005,24,27.3232866,-81.4189503,44,554
2005,25,28.7481187,-80.8712309,61,1048
2005,26,26.2943143,-81.448561,47,764
2005,27,27.6610372,-82.1462286,44,522
2005,28,25.7510497,-80.9676799,39,599
2005,30,27.9626301,-80.9673345,57,419
2005,31,26.9657323,-80.3854635,52,746
2005,37,30.2531989,-82.1623546,45,393
2005,52,30.7209289,-86.7860494,50,1136
2005,53,30.7184797,-86.1160696,42,694
2005,56,30.2929508,-83.6676053,58,588
2005,60,30.5196049,-81.9519897,50,519
2005,62,29.9468226,-84.340943,53,548
2005,63,29.5359317,-81.8774959,46,326
2005,64,29.4080424,-81.1983453,48,526
2005,66,28.6471072,-82.1719367,44,450
2005,67,28.1011187,-80.8980039,53,824
2005,68,28.6901383,-81.5469756,50,490
2005,69,28.3225489,-81.3372759,48,460
2005,70,27.7698971,-82.3349393,49,458
2005,73,27.7611546,-81.4536353,48,442
2005,74,27.2364427,-80.5471555,48,1464
2005,81,26.5587549,-81.126711,39,492
2005,82,26.8751997,-81.3585199,46,728
2005,84,29.6862263,-83.0674784,47,454
2005,85,28.2764097,-82.6352619,48,432
2005,86,26.9459847,-81.7610009,38,321
2005,87,25.9322682,-81.6570333,38,372
2005,113,29.4553574,-82.119094,49,456
2005,116,28.0402277,-82.5089729,54,611
2005,129,27.9007144,-81.7191254,54,685
2005,132,26.9297114,-82.0333415,47,315
2005,165,29.1871917,-82.2851269,52,864
2005,172,27.4972377,-81.6004029,53,2078
2005,175,27.8610752,-80.4489977,28,272
2005,176,26.6850447,-80.3893099,48,2074
2005,178,25.618989,-80.4147339,33,932
2005,180,25.3099469,-80.3928389,27,254
2005,283,24.597703,-81.5829559,32,390
2005,902,30.3790152,-82.3594866,37,450
2005,903,29.3967527,-81.8082819,36,444
2005,904,30.9635097,-85.1179618,67,2384
2005,905,28.5817572,-82.1873953,69,577
2005,906,28.3029119,-81.9184945,44,356
2005,907,25.4058076,-80.6136693,32,619
2005,910,26.8177916,-81.9247336,41,502
2005,911,26.8544437,-80.2678139,48,720
2005,912,26.3353906,-80.5399018,42,1137
2005,915,28.7856862,-80.8008275,49,642
2005,916,26.9950167,-81.9587398,60,911
2005,917,30.2200916,-82.4080153,40,363
2005,918,28.5692767,-80.9969329,67,738
2005,919,26.9941297,-80.5737674,45,475
2005,920,30.4264141,-86.7556245,44,718
2005,921,29.6796829,-85.215292,71,2196
2005,922,28.6793707,-82.5663679,37,382
2006,1,30.9291812,-87.4079434,65,1849
2006,2,30.3755433,-86.2758321,41,986
2006,3,30.5193157,-86.4809129,43,383
2006,4,30.5288404,-85.1334541,66,1727
2006,9,29.7818335,-85.3003555,63,1319
2006,10,30.2734632,-83.8569684,49,387
2006,12,30.5026237,-82.7337409,54,605
2006,14,29.1916199,-82.394802,57,619
2006,17,27.4438745,-82.1186659,52,796
2006,18,29.8899427,-81.3438119,45,406
2006,19,30.7202649,-81.9062085,49,501
2006,20,28.3266818,-82.3022052,62,700
2006,21,29.8970697,-81.8343049,45,472
2006,22,28.1788407,-81.8605659,46,617
2006,23,28.5723877,-81.9816829,61,597
2006,24,27.3232866,-81.4189503,46,599
2006,25,28.7481187,-80.8712309,55,564
2006,26,26.2943143,-81.448561,46,680
2006,27,27.6610372,-82.1462286,42,443
2006,28,25.7510497,-80.9676799,37,266
2006,30,27.9626301,-80.9673345,55,460
2006,31,26.9657323,-80.3854635,52,750
2006,37,30.2531989,-82.1623546,44,472
2006,38,30.0999027,-81.8070759,39,248
2006,52,30.7209289,-86.7860494,57,1008
2006,53,30.7184797,-86.1160696,63,815
2006,57,30.387698,-84.6639032,38,364
2006,60,30.5196049,-81.9519897,51,523
2006,62,29.9468226,-84.340943,54,520
2006,63,29.5359317,-81.8774959,45,365
2006,64,29.4080424,-81.1983453,51,561
2006,66,28.6471072,-82.1719367,45,462
2006,67,28.1011187,-80.8980039,43,824
2006,68,28.6901383,-81.5469756,49,398
2006,69,28.3225489,-81.3372759,52,826
2006,70,27.7698971,-82.3349393,55,487
2006,71,27.2920427,-82.0563269,50,748
2006,73,27.7611546,-81.4536353,47,474
2006,74,27.2364427,-80.5471555,47,1438
2006,81,26.5587549,-81.126711,38,547
2006,82,26.8751997,-81.3585199,39,680
2006,84,29.6862263,-83.0674784,50,468
2006,85,28.2764097,-82.6352619,44,385
2006,86,26.9459847,-81.7610009,43,375
2006,87,25.9322682,-81.6570333,39,354
2006,108,30.3242578,-85.0052085,49,462
2006,113,29.4553574,-82.119094,51,465
2006,116,28.0402277,-82.5089729,49,717
2006,129,27.9007144,-81.7191254,43,604
2006,132,26.9297114,-82.0333415,42,355
2006,135,25.1388716,-80.9335333,29,285
2006,165,29.1871917,-82.2851269,51,819
2006,172,27.4972377,-81.6004029,45,1075
2006,175,27.8610752,-80.4489977,30,449
2006,176,26.6850447,-80.3893099,50,3984
2006,178,25.618989,-80.4147339,32,977
2006,283,24.597703,-81.5829559,36,500
2006,901,30.2634445,-84.6552242,41,437
2006,902,30.3790152,-82.3594866,37,337
2006,903,29.3967527,-81.8082819,33,458
2006,904,30.9635097,-85.1179618,71,2023
2006,905,28.5817572,-82.1873953,54,407
2006,906,28.3029119,-81.9184945,37,322
2006,907,25.4058076,-80.6136693,25,539
2006,910,26.8177916,-81.9247336,57,742
2006,911,26.8544437,-80.2678139,43,434
2006,912,26.3353906,-80.5399018,42,1008
2006,915,28.7856862,-80.8008275,40,464
2006,916,26.9950167,-81.9587398,61,925
2006,917,30.2200916,-82.4080153,36,331
2006,918,28.5692767,-80.9969329,62,1624
2006,919,26.9941297,-80.5737674,42,457
2006,920,30.4264141,-86.7556245,47,428
2006,921,29.6796829,-85.215292,73,1645
2006,922,28.6793707,-82.5663679,32,353
2007,1,30.9291812,-87.4079434,61,2008
2007,2,30.3755433,-86.2758321,49,881
2007,3,30.5193157,-86.4809129,44,395
2007,4,30.5288404,-85.1334541,62,1537
2007,9,29.7818335,-85.3003555,63,1387
2007,10,30.2734632,-83.8569684,48,453
2007,11,29.6686989,-83.3782062,44,474
2007,12,30.5026237,-82.7337409,53,501
2007,14,29.1916199,-82.394802,50,543
2007,15,29.9877641,-84.9762879,43,586
2007,17,27.4438745,-82.1186659,49,598
2007,18,29.8899427,-81.3438119,52,514
2007,19,30.7202649,-81.9062085,41,410
2007,20,28.3266818,-82.3022052,58,611
2007,21,29.8970697,-81.8343049,45,517
2007,22,28.1788407,-81.8605659,46,472
2007,23,28.5723877,-81.9816829,64,784
2007,24,27.3232866,-81.4189503,39,381
2007,25,28.7481187,-80.8712309,61,539
2007,26,26.2943143,-81.448561,47,764
2007,27,27.6610372,-82.1462286,43,502
2007,28,25.7510497,-80.9676799,37,550
2007,30,27.9626301,-80.9673345,46,444
2007,31,26.9657323,-80.3854635,58,711
2007,37,30.2531989,-82.1623546,48,365
2007,38,30.0999027,-81.8070759,37,289
2007,52,30.7209289,-86.7860494,58,1292
2007,55,30.9498107,-85.7419899,68,1684
2007,57,30.387698,-84.6639032,41,334
2007,59,30.0205957,-82.811155,41,559
2007,60,30.5196049,-81.9519897,52,517
2007,62,29.9468226,-84.340943,50,540
2007,63,29.5359317,-81.8774959,49,323
2007,64,29.4080424,-81.1983453,49,667
2007,66,28.6471072,-82.1719367,45,386
2007,67,28.1011187,-80.8980039,45,637
2007,68,28.6901383,-81.5469756,44,392
2007,69,28.3225489,-81.3372759,51,888
2007,70,27.7698971,-82.3349393,56,785
2007,71,27.2920427,-82.0563269,53,844
2007,73,27.7611546,-81.4536353,44,354
2007,74,27.2364427,-80.5471555,35,947
2007,79,25.4912637,-80.5425082,32,309
2007,81,26.5587549,-81.126711,38,543
2007,82,26.8751997,-81.3585199,36,707
2007,84,29.6862263,-83.0674784,56,664
2007,85,28.2764097,-82.6352619,54,380
2007,86,26.9459847,-81.7610009,36,344
2007,87,25.9322682,-81.6570333,36,272
2007,108,30.3242578,-85.0052085,45,420
2007,113,29.4553574,-82.119094,54,577
2007,116,28.0402277,-82.5089729,53,773
2007,129,27.9007144,-81.7191254,48,838
2007,132,26.9297114,-82.0333415,45,385
2007,135,25.1388716,-80.9335333,31,302
2007,165,29.1871917,-82.2851269,46,968
2007,175,27.8610752,-80.4489977,39,541
2007,176,26.6850447,-80.3893099,56,4168
2007,178,25.618989,-80.4147339,30,749
2007,180,25.3099469,-80.3928389,27,264
2007,283,24.597703,-81.5829559,35,589
2007,901,30.2634445,-84.6552242,38,499
2007,903,29.3967527,-81.8082819,32,391
2007,904,30.9635097,-85.1179618,72,1645
2007,905,28.5817572,-82.1873953,50,436
2007,906,28.3029119,-81.9184945,33,296
2007,907,25.4058076,-80.6136693,25,483
2007,911,26.8544437,-80.2678139,44,442
2007,912,26.3353906,-80.5399018,44,966
2007,915,28.7856862,-80.8008275,42,364
2007,916,26.9950167,-81.9587398,52,860
2007,918,28.5692767,-80.9969329,64,1313
2007,919,26.9941297,-80.5737674,37,427
2007,920,30.4264141,-86.7556245,52,339
2007,921,29.6796829,-85.215292,65,1297
2007,922,28.6793707,-82.5663679,33,363
2008,1,30.9291812,-87.4079434,70,2151
2008,2,30.3755433,-86.2758321,40,857
2008,3,30.5193157,-86.4809129,41,367
2008,4,30.5288404,-85.1334541,70,1883
2008,5,30.3372497,-85.2869789,70,1500
2008,6,30.5950194,-84.0413094,45,549
2008,9,29.7818335,-85.3003555,68,1843
2008,10,30.2734632,-83.8569684,50,445
2008,11,29.6686989,-83.3782062,48,538
2008,12,30.5026237,-82.7337409,56,510
2008,14,29.1916199,-82.394802,52,591
2008,15,29.9877641,-84.9762879,40,610
2008,17,27.4438745,-82.1186659,47,805
2008,18,29.8899427,-81.3438119,50,499
2008,19,30.7202649,-81.9062085,46,417
2008,20,28.3266818,-82.3022052,47,507
2008,21,29.8970697,-81.8343049,48,492
2008,22,28.1788407,-81.8605659,46,616
2008,24,27.3232866,-81.4189503,38,436
2008,25,28.7481187,-80.8712309,58,610
2008,26,26.2943143,-81.448561,48,681
2008,27,27.6610372,-82.1462286,44,539
2008,28,25.7510497,-80.9676799,45,597
2008,30,27.9626301,-80.9673345,43,450
2008,31,26.9657323,-80.3854635,43,543
2008,37,30.2531989,-82.1623546,47,459
2008,52,30.7209289,-86.7860494,58,1375
2008,53,30.7184797,-86.1160696,41,640
2008,55,30.9498107,-85.7419899,72,2166
2008,56,30.2929508,-83.6676053,51,548
2008,57,30.387698,-84.6639032,37,345
2008,59,30.0205957,-82.811155,39,479
2008,62,29.9468226,-84.340943,51,552
2008,63,29.5359317,-81.8774959,44,429
2008,64,29.4080424,-81.1983453,47,495
2008,66,28.6471072,-82.1719367,49,347
2008,67,28.1011187,-80.8980039,44,989
2008,68,28.6901383,-81.5469756,44,580
2008,69,28.3225489,-81.3372759,49,637
2008,70,27.7698971,-82.3349393,46,568
2008,71,27.2920427,-82.0563269,48,936
2008,73,27.7611546,-81.4536353,50,621
2008,74,27.2364427,-80.5471555,44,1013
2008,81,26.5587549,-81.126711,34,554
2008,82,26.8751997,-81.3585199,46,648
2008,84,29.6862263,-83.0674784,51,479
2008,85,28.2764097,-82.6352619,50,401
2008,86,26.9459847,-81.7610009,36,331
2008,87,25.9322682,-81.6570333,38,329
2008,108,30.3242578,-85.0052085,51,365
2008,113,29.4553574,-82.119094,56,479
2008,116,28.0402277,-82.5089729,48,469
2008,129,27.9007144,-81.7191254,39,478
2008,132,26.9297114,-82.0333415,40,403
2008,135,25.1388716,-80.9335333,31,330
2008,138,30.0999167,-81.806917,40,344
2008,165,29.1871917,-82.2851269,50,777
2008,175,27.8610752,-80.4489977,36,426
2008,178,25.618989,-80.4147339,33,858
2008,180,25.3099469,-80.3928389,26,184
2008,283,24.597703,-81.5829559,35,472
2008,901,30.2634445,-84.6552242,36,361
2008,902,30.3790152,-82.3594866,44,348
2008,903,29.3967527,-81.8082819,32,375
2008,904,30.9635097,-85.1179618,76,2422
2008,906,28.3029119,-81.9184945,36,334
2008,907,25.4058076,-80.6136693,26,515
2008,915,28.7856862,-80.8008275,41,394
2008,916,26.9950167,-81.9587398,54,873
2008,917,30.2200916,-82.4080153,36,316
2008,918,28.5692767,-80.9969329,65,1126
2008,919,26.9941297,-80.5737674,40,441
2008,920,30.4264141,-86.7556245,43,402
2008,921,29.6796829,-85.215292,79,1920
2008,922,28.6793707,-82.5663679,37,406
2009,1,30.9291812,-87.4079434,68,1690
2009,2,30.3755433,-86.2758321,45,841
2009,3,30.5193157,-86.4809129,43,357
2009,4,30.5288404,-85.1334541,64,1149
2009,5,30.3372497,-85.2869789,65,848
2009,6,30.5950194,-84.0413094,42,695
2009,9,29.7818335,-85.3003555,57,1206
2009,10,30.2734632,-83.8569684,52,437
2009,11,29.6686989,-83.3782062,43,558
2009,12,30.5026237,-82.7337409,60,575
2009,14,29.1916199,-82.394802,55,593
2009,15,29.9877641,-84.9762879,45,467
2009,17,27.4438745,-82.1186659,52,740
2009,18,29.8899427,-81.3438119,47,401
2009,19,30.7202649,-81.9062085,45,294
2009,20,28.3266818,-82.3022052,54,499
2009,21,29.8970697,-81.8343049,43,444
2009,22,28.1788407,-81.8605659,49,1098
2009,24,27.3232866,-81.4189503,36,417
2009,25,28.7481187,-80.8712309,53,388
2009,26,26.2943143,-81.448561,45,569
2009,27,27.6610372,-82.1462286,49,607
2009,28,25.7510497,-80.9676799,37,419
2009,30,27.9626301,-80.9673345,46,427
2009,31,26.9657323,-80.3854635,46,833
2009,37,30.2531989,-82.1623546,45,414
2009,52,30.7209289,-86.7860494,58,1141
2009,53,30.7184797,-86.1160696,42,638
2009,54,30.5335474,-85.2426415,57,796
2009,55,30.9498107,-85.7419899,63,1326
2009,56,30.2929508,-83.6676053,51,681
2009,57,30.387698,-84.6639032,39,355
2009,58,30.3506092,-83.3399191,53,1143
2009,59,30.0205957,-82.811155,41,440
2009,61,30.5193097,-83.2158819,61,918
2009,62,29.9468226,-84.340943,51,595
2009,63,29.5359317,-81.8774959,39,224
2009,64,29.4080424,-81.1983453,46,499
2009,66,28.6471072,-82.1719367,48,410
2009,67,28.1011187,-80.8980039,52,1079
2009,68,28.6901383,-81.5469756,48,638
2009,69,28.3225489,-81.3372759,54,552
2009,70,27.7698971,-82.3349393,47,456
2009,73,27.7611546,-81.4536353,45,413
2009,74,27.2364427,-80.5471555,40,936
2009,79,25.4912637,-80.5425082,33,317
2009,81,26.5587549,-81.126711,47,813
2009,82,26.8751997,-81.3585199,49,725
2009,84,29.6862263,-83.0674784,52,450
2009,85,28.2764097,-82.6352619,47,398
2009,86,26.9459847,-81.7610009,38,319
2009,87,25.9322682,-81.6570333,34,260
2009,107,30.53685,-85.836483,67,1024
2009,108,30.3242578,-85.0052085,52,461
2009,113,29.4553574,-82.119094,54,462
2009,116,28.0402277,-82.5089729,47,529
2009,129,27.9007144,-81.7191254,52,560
2009,132,26.9297114,-82.0333415,46,400
2009,135,25.1388716,-80.9335333,30,349
2009,138,30.0999167,-81.806917,35,359
2009,165,29.1871917,-82.2851269,51,869
2009,172,27.4972377,-81.6004029,29,342
2009,175,27.8610752,-80.4489977,29,313
2009,178,25.618989,-80.4147339,30,762
2009,180,25.3099469,-80.3928389,26,281
2009,901,30.2634445,-84.6552242,39,400
2009,903,29.3967527,-81.8082819,32,395
2009,904,30.9635097,-85.1179618,78,1448
2009,905,28.5817572,-82.1873953,41,341
2009,906,28.3029119,-81.9184945,38,361
2009,910,26.8177916,-81.9247336,54,693
2009,911,26.8544437,-80.2678139,39,255
2009,912,26.3353906,-80.5399018,49,737
2009,916,26.9950167,-81.9587398,52,756
2009,918,28.5692767,-80.9969329,63,1105
2009,920,30.4264141,-86.7556245,45,396
2009,921,29.6796829,-85.215292,73,1357
2009,922,28.6793707,-82.5663679,35,503
2010,1,30.9291812,-87.4079434,67,2598
2010,2,30.3755433,-86.2758321,36,666
2010,3,30.5193157,-86.4809129,37,319
2010,4,30.5288404,-85.1334541,60,1625
2010,5,30.3372497,-85.2869789,62,1751
2010,6,30.5950194,-84.0413094,43,573
2010,9,29.7818335,-85.3003555,66,1871
2010,10,30.2734632,-83.8569684,51,383
2010,11,29.6686989,-83.3782062,40,505
2010,12,30.5026237,-82.7337409,56,453
2010,14,29.1916199,-82.394802,51,499
2010,15,29.9877641,-84.9762879,42,419
2010,17,27.4438745,-82.1186659,51,689
2010,18,29.8899427,-81.3438119,31,195
2010,19,30.7202649,-81.9062085,44,303
2010,20,28.3266818,-82.3022052,55,515
2010,21,29.8970697,-81.8343049,33,405
2010,22,28.1788407,-81.8605659,50,593
2010,23,28.5723877,-81.9816829,51,754
2010,24,27.3232866,-81.4189503,33,401
2010,25,28.7481187,-80.8712309,53,479
2010,26,26.2943143,-81.448561,47,519
2010,27,27.6610372,-82.1462286,49,499
2010,28,25.7510497,-80.9676799,39,389
2010,30,27.9626301,-80.9673345,45,388
2010,31,26.9657323,-80.3854635,41,574
2010,37,30.2531989,-82.1623546,42,365
2010,52,30.7209289,-86.7860494,57,1603
2010,53,30.7184797,-86.1160696,40,542
2010,54,30.5335474,-85.2426415,54,868
2010,55,30.9498107,-85.7419899,69,2249
2010,56,30.2929508,-83.6676053,53,574
2010,57,30.387698,-84.6639032,35,292
2010,61,30.5193097,-83.2158819,57,1161
2010,62,29.9468226,-84.340943,45,428
2010,63,29.5359317,-81.8774959,38,279
2010,64,29.4080424,-81.1983453,36,321
2010,66,28.6471072,-82.1719367,44,373
2010,67,28.1011187,-80.8980039,52,1013
2010,68,28.6901383,-81.5469756,47,528
2010,69,28.3225489,-81.3372759,40,592
2010,73,27.7611546,-81.4536353,42,446
2010,74,27.2364427,-80.5471555,38,503
2010,79,25.4912637,-80.5425082,32,473
2010,81,26.5587549,-81.126711,45,706
2010,82,26.8751997,-81.3585199,41,469
2010,84,29.6862263,-83.0674784,61,499
2010,85,28.2764097,-82.6352619,53,385
2010,86,26.9459847,-81.7610009,48,426
2010,87,25.9322682,-81.6570333,39,420
2010,107,30.53685,-85.836483,62,1275
2010,108,30.3242578,-85.0052085,48,465
2010,113,29.4553574,-82.119094,47,467
2010,116,28.0402277,-82.5089729,47,675
2010,129,27.9007144,-81.7191254,44,454
2010,132,26.9297114,-82.0333415,46,379
2010,135,25.1388716,-80.9335333,31,329
2010,151,30.965694,-86.455486,48,813
2010,159,30.018918,-82.810872,46,364
2010,170,27.769929,-82.334936,43,449
2010,172,27.4972377,-81.6004029,33,438
2010,175,27.8610752,-80.4489977,32,341
2010,176,26.6850447,-80.3893099,45,2095
2010,178,25.618989,-80.4147339,35,971
2010,180,25.3099469,-80.3928389,24,196
2010,283,24.597703,-81.5829559,28,261
2010,901,30.2634445,-84.6552242,38,345
2010,902,30.3790152,-82.3594866,40,402
2010,903,29.3967527,-81.8082819,34,363
2010,904,30.9635097,-85.1179618,68,2141
2010,905,28.5817572,-82.1873953,45,328
2010,906,28.3029119,-81.9184945,33,330
2010,908,28.7995277,-82.380934,37,595
2010,909,29.09706,-82.5826,38,591
2010,910,26.8177916,-81.9247336,45,676
2010,911,26.8544437,-80.2678139,27,246
2010,912,26.3353906,-80.5399018,37,751
2010,915,28.7856862,-80.8008275,38,428
2010,916,26.9950167,-81.9587398,57,777
2010,917,30.2200916,-82.4080153,41,308
2010,918,28.5692767,-80.9969329,54,913
2010,919,26.9941297,-80.5737674,36,416
2010,920,30.4264141,-86.7556245,47,364
2010,921,29.6796829,-85.215292,78,1866
2010,922,28.6793707,-82.5663679,38,433
2011,1,30.9291812,-87.4079434,67,2695
2011,2,30.3755433,-86.2758321,40,664
2011,3,30.5193157,-86.4809129,46,394
2011,4,30.5288404,-85.1334541,65,1505
2011,5,30.3372497,-85.2869789,69,1570
2011,6,30.5950194,-84.0413094,41,639
2011,9,29.7818335,-85.3003555,65,1505
2011,10,30.2734632,-83.8569684,47,403
2011,11,29.6686989,-83.3782062,47,498
2011,12,30.5026237,-82.7337409,57,439
2011,14,29.1916199,-82.394802,57,800
2011,15,29.9877641,-84.9762879,48,483
2011,17,27.4438745,-82.1186659,47,714
2011,18,29.8899427,-81.3438119,35,196
2011,19,30.7202649,-81.9062085,37,289
2011,20,28.3266818,-82.3022052,44,564
2011,21,29.8970697,-81.8343049,37,365
2011,22,28.1788407,-81.8605659,45,680
2011,23,28.5723877,-81.9816829,50,679
2011,24,27.3232866,-81.4189503,31,409
2011,25,28.7481187,-80.8712309,50,467
2011,27,27.6610372,-82.1462286,46,780
2011,28,25.7510497,-80.9676799,31,339
2011,31,26.9657323,-80.3854635,32,397
2011,37,30.2531989,-82.1623546,46,392
2011,52,30.7209289,-86.7860494,56,1365
2011,53,30.7184797,-86.1160696,34,549
2011,54,30.5335474,-85.2426415,54,986
2011,55,30.9498107,-85.7419899,73,2101
2011,56,30.2929508,-83.6676053,58,653
2011,57,30.387698,-84.6639032,38,319
2011,58,30.3506092,-83.3399191,43,346
2011,60,30.5196049,-81.9519897,54,987
2011,61,30.5193097,-83.2158819,60,1117
2011,62,29.9468226,-84.340943,63,553
2011,63,29.5359317,-81.8774959,41,291
2011,64,29.4080424,-81.1983453,34,328
2011,66,28.6471072,-82.1719367,48,465
2011,67,28.1011187,-80.8980039,48,1142
2011,68,28.6901383,-81.5469756,51,544
2011,69,28.3225489,-81.3372759,47,583
2011,71,27.2920427,-82.0563269,37,304
2011,73,27.7611546,-81.4536353,44,368
2011,74,27.2364427,-80.5471555,44,773
2011,77,26.0856265,-80.2292965,31,592
2011,79,25.4912637,-80.5425082,29,400
2011,81,26.5587549,-81.126711,42,521
2011,84,29.6862263,-83.0674784,51,542
2011,85,28.2764097,-82.6352619,52,463
2011,86,26.9459847,-81.7610009,39,291
2011,87,25.9322682,-81.6570333,37,387
2011,107,30.53685,-85.836483,62,1162
2011,108,30.3242578,-85.0052085,47,450
2011,113,29.4553574,-82.119094,51,608
2011,116,28.0402277,-82.5089729,44,508
2011,129,27.9007144,-81.7191254,37,459
2011,132,26.9297114,-82.0333415,38,330
2011,135,25.1388716,-80.9335333,40,325
2011,151,30.965694,-86.455486,47,708
2011,159,30.018918,-82.810872,50,612
2011,165,29.1871917,-82.2851269,46,792
2011,170,27.769929,-82.334936,49,539
2011,172,27.4972377,-81.6004029,38,472
2011,175,27.8610752,-80.4489977,32,350
2011,176,26.6850447,-80.3893099,43,2308
2011,178,25.618989,-80.4147339,34,1012
2011,180,25.3099469,-80.3928389,24,221
2011,283,24.597703,-81.5829559,34,245
2011,901,30.2634445,-84.6552242,41,323
2011,902,30.3790152,-82.3594866,44,367
2011,903,29.3967527,-81.8082819,30,300
