"Year","Route","statenum","richness","abundance","Active","Latitude","Longitude","RouteTypeID"
1998,62,25,53,557,1,29.9468226,-84.340943,1
1998,63,25,44,468,1,29.5359317,-81.8774959,1
1998,65,25,41,515,0,29.1174077,-82.2183149,1
1998,66,25,46,532,1,28.6471072,-82.1719367,1
1998,67,25,48,802,1,28.1011187,-80.8980039,1
1998,70,25,49,1344,0,27.7698971,-82.3349393,1
1998,71,25,62,1961,1,27.2920427,-82.0563269,1
1998,72,25,53,646,0,27.4266407,-81.5833199,1
1998,73,25,61,877,1,27.7611546,-81.4536353,1
1998,74,25,48,1232,1,27.2364427,-80.5471555,1
1998,81,25,38,524,1,26.5587549,-81.126711,1
1998,82,25,49,1197,1,26.8751997,-81.3585199,1
1998,85,25,49,603,1,28.2764097,-82.6352619,1
1998,86,25,42,439,1,26.9459847,-81.7610009,1
1998,87,25,38,482,1,25.9322682,-81.6570333,1
1998,108,25,47,550,1,30.3242578,-85.0052085,1
1998,113,25,58,615,1,29.4553574,-82.119094,1
1998,116,25,47,779,1,28.0402277,-82.5089729,1
1998,129,25,59,1040,1,27.9007144,-81.7191254,1
1998,132,25,44,407,1,26.9297114,-82.0333415,1
1998,175,25,51,1014,1,27.8610752,-80.4489977,1
1998,180,25,35,214,1,25.3099469,-80.3928389,1
1998,901,25,33,506,1,30.2634445,-84.6552242,1
1998,902,25,36,351,1,30.3790152,-82.3594866,1
1998,903,25,40,525,1,29.3967527,-81.8082819,1
1998,905,25,63,555,1,28.5817572,-82.1873953,1
1998,906,25,50,490,1,28.3029119,-81.9184945,1
1998,910,25,48,875,1,26.8177916,-81.9247336,1
1998,911,25,52,819,1,26.8544437,-80.2678139,1
1998,912,25,42,1096,1,26.3353906,-80.5399018,1
1998,915,25,58,910,0,28.7856862,-80.8008275,1
1998,916,25,55,1068,1,26.9950167,-81.9587398,1
1998,917,25,46,409,1,30.2200916,-82.4080153,1
1998,920,25,50,567,1,30.4264141,-86.7556245,1
1998,921,25,50,762,1,29.6796829,-85.215292,1
1998,922,25,42,461,1,28.6793707,-82.5663679,1
1999,1,25,59,1353,1,30.9291812,-87.4079434,1
1999,2,25,50,898,1,30.3755433,-86.2758321,1
1999,3,25,48,517,1,30.5193157,-86.4809129,1
1999,4,25,60,1118,1,30.5288404,-85.1334541,1
1999,5,25,51,634,1,30.3372497,-85.2869789,1
1999,6,25,52,750,1,30.5950194,-84.0413094,1
1999,7,25,51,507,0,30.3898527,-85.9004499,1
1999,9,25,63,1401,0,29.7818335,-85.3003555,1
1999,10,25,51,630,1,30.2734632,-83.8569684,1
1999,14,25,56,843,1,29.1916199,-82.394802,1
1999,15,25,42,609,1,29.9877641,-84.9762879,1
1999,17,25,54,1010,0,27.4438745,-82.1186659,1
1999,18,25,50,585,1,29.8899427,-81.3438119,1
1999,20,25,56,766,1,28.3266818,-82.3022052,1
1999,21,25,46,472,1,29.8970697,-81.8343049,1
1999,22,25,51,881,1,28.1788407,-81.8605659,1
1999,23,25,62,935,0,28.5723877,-81.9816829,1
1999,25,25,55,1315,1,28.7481187,-80.8712309,1
1999,26,25,40,646,1,26.2943143,-81.448561,1
1999,27,25,52,1306,1,27.6610372,-82.1462286,1
1999,28,25,44,653,1,25.7510497,-80.9676799,1
1999,31,25,58,912,1,26.9657323,-80.3854635,1
1999,37,25,38,353,1,30.2531989,-82.1623546,1
1999,51,25,61,1316,0,30.3334747,-87.1400909,1
1999,52,25,62,968,1,30.7209289,-86.7860494,1
1999,53,25,50,856,1,30.7184797,-86.1160696,1
1999,54,25,36,403,1,30.5335474,-85.2426415,1
1999,55,25,52,734,1,30.9498107,-85.7419899,1
1999,56,25,50,740,1,30.2929508,-83.6676053,1
1999,57,25,45,574,1,30.387698,-84.6639032,1
1999,58,25,50,569,1,30.3506092,-83.3399191,1
1999,59,25,48,543,0,30.0205957,-82.811155,1
1999,60,25,53,418,1,30.5196049,-81.9519897,1
1999,61,25,54,738,1,30.5193097,-83.2158819,1
1999,62,25,59,573,1,29.9468226,-84.340943,1
1999,65,25,43,494,0,29.1174077,-82.2183149,1
1999,66,25,49,445,1,28.6471072,-82.1719367,1
1999,67,25,43,770,1,28.1011187,-80.8980039,1
1999,69,25,57,837,1,28.3225489,-81.3372759,1
1999,70,25,54,827,0,27.7698971,-82.3349393,1
1999,71,25,52,892,1,27.2920427,-82.0563269,1
1999,72,25,51,983,0,27.4266407,-81.5833199,1
1999,73,25,51,837,1,27.7611546,-81.4536353,1
1999,74,25,47,2099,1,27.2364427,-80.5471555,1
1999,76,25,36,1634,0,26.3358707,-80.5359109,1
1999,77,25,36,916,1,26.0856265,-80.2292965,1
1999,79,25,37,657,1,25.4912637,-80.5425082,1
1999,81,25,45,656,1,26.5587549,-81.126711,1
1999,84,25,50,513,1,29.6862263,-83.0674784,1
1999,85,25,54,1124,1,28.2764097,-82.6352619,1
1999,86,25,39,445,1,26.9459847,-81.7610009,1
1999,87,25,40,513,1,25.9322682,-81.6570333,1
1999,108,25,50,598,1,30.3242578,-85.0052085,1
1999,113,25,54,627,1,29.4553574,-82.119094,1
1999,116,25,50,811,1,28.0402277,-82.5089729,1
1999,129,25,58,1162,1,27.9007144,-81.7191254,1
1999,132,25,37,392,1,26.9297114,-82.0333415,1
1999,135,25,35,295,1,25.1388716,-80.9335333,1
1999,175,25,45,1342,1,27.8610752,-80.4489977,1
1999,178,25,32,751,1,25.618989,-80.4147339,1
1999,183,25,34,476,0,24.6759747,-81.2399969,1
1999,901,25,41,550,1,30.2634445,-84.6552242,1
1999,902,25,38,384,1,30.3790152,-82.3594866,1
1999,903,25,30,476,1,29.3967527,-81.8082819,1
1999,904,25,56,786,1,30.9635097,-85.1179618,1
1999,905,25,64,575,1,28.5817572,-82.1873953,1
1999,906,25,51,575,1,28.3029119,-81.9184945,1
1999,910,25,49,862,1,26.8177916,-81.9247336,1
1999,911,25,51,650,1,26.8544437,-80.2678139,1
1999,912,25,39,1067,1,26.3353906,-80.5399018,1
1999,915,25,57,1304,0,28.7856862,-80.8008275,1
1999,916,25,56,1159,1,26.9950167,-81.9587398,1
1999,917,25,39,404,1,30.2200916,-82.4080153,1
1999,918,25,54,638,1,28.5692767,-80.9969329,1
1999,919,25,44,661,1,26.9941297,-80.5737674,1
1999,920,25,52,647,1,30.4264141,-86.7556245,1
1999,921,25,61,1323,1,29.6796829,-85.215292,1
1999,922,25,33,318,1,28.6793707,-82.5663679,1
2000,1,25,63,1343,1,30.9291812,-87.4079434,1
2000,2,25,45,1018,1,30.3755433,-86.2758321,1
2000,3,25,47,346,1,30.5193157,-86.4809129,1
2000,4,25,61,1049,1,30.5288404,-85.1334541,1
2000,5,25,49,609,1,30.3372497,-85.2869789,1
2000,6,25,52,718,1,30.5950194,-84.0413094,1
2000,7,25,54,573,0,30.3898527,-85.9004499,1
2000,9,25,63,997,0,29.7818335,-85.3003555,1
2000,10,25,58,648,1,30.2734632,-83.8569684,1
2000,11,25,46,504,1,29.6686989,-83.3782062,1
2000,14,25,53,632,1,29.1916199,-82.394802,1
2000,15,25,54,651,1,29.9877641,-84.9762879,1
2000,17,25,52,837,0,27.4438745,-82.1186659,1
2000,18,25,42,405,1,29.8899427,-81.3438119,1
2000,20,25,52,709,1,28.3266818,-82.3022052,1
2000,21,25,44,453,1,29.8970697,-81.8343049,1
2000,22,25,51,769,1,28.1788407,-81.8605659,1
2000,23,25,54,767,0,28.5723877,-81.9816829,1
2000,24,25,59,1112,1,27.3232866,-81.4189503,1
2000,25,25,60,1404,1,28.7481187,-80.8712309,1
2000,26,25,43,796,1,26.2943143,-81.448561,1
2000,27,25,51,670,1,27.6610372,-82.1462286,1
2000,28,25,43,642,1,25.7510497,-80.9676799,1
2000,30,25,39,405,1,27.9626301,-80.9673345,1
2000,31,25,58,937,1,26.9657323,-80.3854635,1
2000,37,25,42,326,1,30.2531989,-82.1623546,1
2000,38,25,44,431,0,30.0999027,-81.8070759,1
2000,51,25,52,1039,0,30.3334747,-87.1400909,1
2000,52,25,58,1079,1,30.7209289,-86.7860494,1
2000,53,25,46,795,1,30.7184797,-86.1160696,1
2000,54,25,46,347,1,30.5335474,-85.2426415,1
2000,55,25,54,696,1,30.9498107,-85.7419899,1
2000,56,25,55,720,1,30.2929508,-83.6676053,1
2000,57,25,44,575,1,30.387698,-84.6639032,1
2000,58,25,47,641,1,30.3506092,-83.3399191,1
2000,59,25,37,563,0,30.0205957,-82.811155,1
2000,61,25,52,676,1,30.5193097,-83.2158819,1
2000,62,25,53,591,1,29.9468226,-84.340943,1
2000,63,25,51,757,1,29.5359317,-81.8774959,1
2000,66,25,51,516,1,28.6471072,-82.1719367,1
2000,67,25,40,788,1,28.1011187,-80.8980039,1
2000,70,25,48,721,0,27.7698971,-82.3349393,1
2000,71,25,61,1161,1,27.2920427,-82.0563269,1
2000,73,25,51,789,1,27.7611546,-81.4536353,1
2000,74,25,42,1064,1,27.2364427,-80.5471555,1
2000,76,25,36,1693,0,26.3358707,-80.5359109,1
2000,79,25,31,718,1,25.4912637,-80.5425082,1
2000,81,25,31,494,1,26.5587549,-81.126711,1
2000,84,25,60,665,1,29.6862263,-83.0674784,1
2000,86,25,42,478,1,26.9459847,-81.7610009,1
2000,87,25,33,432,1,25.9322682,-81.6570333,1
2000,108,25,51,606,1,30.3242578,-85.0052085,1
2000,113,25,54,709,1,29.4553574,-82.119094,1
2000,116,25,52,1278,1,28.0402277,-82.5089729,1
2000,129,25,51,919,1,27.9007144,-81.7191254,1
2000,132,25,45,436,1,26.9297114,-82.0333415,1
2000,135,25,36,382,1,25.1388716,-80.9335333,1
2000,172,25,51,878,1,27.4972377,-81.6004029,1
2000,175,25,33,451,1,27.8610752,-80.4489977,1
2000,178,25,29,1036,1,25.618989,-80.4147339,1
2000,180,25,37,296,1,25.3099469,-80.3928389,1
2000,901,25,38,510,1,30.2634445,-84.6552242,1
2000,902,25,27,273,1,30.3790152,-82.3594866,1
2000,903,25,36,445,1,29.3967527,-81.8082819,1
2000,904,25,54,641,1,30.9635097,-85.1179618,1
2000,905,25,60,536,1,28.5817572,-82.1873953,1
2000,906,25,44,513,1,28.3029119,-81.9184945,1
2000,910,25,47,893,1,26.8177916,-81.9247336,1
2000,911,25,55,752,1,26.8544437,-80.2678139,1
2000,912,25,33,1241,1,26.3353906,-80.5399018,1
2000,915,25,52,865,0,28.7856862,-80.8008275,1
2000,916,25,59,937,1,26.9950167,-81.9587398,1
2000,917,25,34,303,1,30.2200916,-82.4080153,1
2000,918,25,49,836,1,28.5692767,-80.9969329,1
2000,919,25,38,617,1,26.9941297,-80.5737674,1
2000,920,25,49,389,1,30.4264141,-86.7556245,1
2000,921,25,60,1352,1,29.6796829,-85.215292,1
2000,922,25,28,365,1,28.6793707,-82.5663679,1
2001,1,25,66,1360,1,30.9291812,-87.4079434,1
2001,2,25,47,993,1,30.3755433,-86.2758321,1
2001,3,25,36,326,1,30.5193157,-86.4809129,1
2001,4,25,65,1410,1,30.5288404,-85.1334541,1
2001,5,25,53,583,1,30.3372497,-85.2869789,1
2001,6,25,51,701,1,30.5950194,-84.0413094,1
2001,9,25,66,1384,0,29.7818335,-85.3003555,1
2001,10,25,52,636,1,30.2734632,-83.8569684,1
2001,11,25,54,549,1,29.6686989,-83.3782062,1
2001,12,25,57,661,1,30.5026237,-82.7337409,1
2001,14,25,46,645,1,29.1916199,-82.394802,1
2001,15,25,47,640,1,29.9877641,-84.9762879,1
2001,17,25,48,772,0,27.4438745,-82.1186659,1
2001,18,25,48,538,1,29.8899427,-81.3438119,1
2001,19,25,32,323,1,30.7202649,-81.9062085,1
2001,20,25,46,631,1,28.3266818,-82.3022052,1
2001,21,25,44,540,1,29.8970697,-81.8343049,1
2001,22,25,50,870,1,28.1788407,-81.8605659,1
2001,23,25,53,694,0,28.5723877,-81.9816829,1
2001,24,25,49,957,1,27.3232866,-81.4189503,1
2001,25,25,57,1368,1,28.7481187,-80.8712309,1
2001,26,25,43,780,1,26.2943143,-81.448561,1
2001,27,25,46,629,1,27.6610372,-82.1462286,1
2001,28,25,36,636,1,25.7510497,-80.9676799,1
2001,31,25,58,815,1,26.9657323,-80.3854635,1
2001,37,25,45,622,1,30.2531989,-82.1623546,1
2001,51,25,54,1373,0,30.3334747,-87.1400909,1
2001,52,25,56,971,1,30.7209289,-86.7860494,1
2001,53,25,47,791,1,30.7184797,-86.1160696,1
2001,54,25,37,326,1,30.5335474,-85.2426415,1
2001,55,25,56,717,1,30.9498107,-85.7419899,1
2001,56,25,57,586,1,30.2929508,-83.6676053,1
2001,57,25,47,541,1,30.387698,-84.6639032,1
2001,58,25,50,533,1,30.3506092,-83.3399191,1
2001,59,25,43,418,0,30.0205957,-82.811155,1
2001,60,25,35,361,1,30.5196049,-81.9519897,1
2001,61,25,53,763,1,30.5193097,-83.2158819,1
2001,62,25,55,631,1,29.9468226,-84.340943,1
2001,63,25,46,588,1,29.5359317,-81.8774959,1
2001,64,25,48,554,1,29.4080424,-81.1983453,1
2001,66,25,42,490,1,28.6471072,-82.1719367,1
2001,67,25,40,906,1,28.1011187,-80.8980039,1
2001,69,25,53,584,1,28.3225489,-81.3372759,1
2001,70,25,42,654,0,27.7698971,-82.3349393,1
2001,71,25,60,1601,1,27.2920427,-82.0563269,1
2001,73,25,48,708,1,27.7611546,-81.4536353,1
2001,74,25,47,1661,1,27.2364427,-80.5471555,1
2001,76,25,43,2329,0,26.3358707,-80.5359109,1
2001,79,25,33,408,1,25.4912637,-80.5425082,1
2001,81,25,40,752,1,26.5587549,-81.126711,1
2001,82,25,38,728,1,26.8751997,-81.3585199,1
2001,84,25,61,646,1,29.6862263,-83.0674784,1
2001,86,25,45,381,1,26.9459847,-81.7610009,1
2001,87,25,32,304,1,25.9322682,-81.6570333,1
2001,108,25,57,654,1,30.3242578,-85.0052085,1
2001,113,25,48,574,1,29.4553574,-82.119094,1
2001,129,25,48,759,1,27.9007144,-81.7191254,1
2001,132,25,40,450,1,26.9297114,-82.0333415,1
2001,135,25,27,307,1,25.1388716,-80.9335333,1
2001,172,25,47,1085,1,27.4972377,-81.6004029,1
2001,175,25,43,1442,1,27.8610752,-80.4489977,1
2001,180,25,28,300,1,25.3099469,-80.3928389,1
2001,901,25,39,477,1,30.2634445,-84.6552242,1
2001,903,25,33,413,1,29.3967527,-81.8082819,1
2001,904,25,53,673,1,30.9635097,-85.1179618,1
2001,905,25,61,566,1,28.5817572,-82.1873953,1
2001,906,25,43,464,1,28.3029119,-81.9184945,1
2001,910,25,42,896,1,26.8177916,-81.9247336,1
2001,911,25,49,496,1,26.8544437,-80.2678139,1
2001,912,25,37,982,1,26.3353906,-80.5399018,1
2001,915,25,55,1143,0,28.7856862,-80.8008275,1
2001,916,25,60,1003,1,26.9950167,-81.9587398,1
2001,918,25,59,997,1,28.5692767,-80.9969329,1
2001,919,25,41,558,1,26.9941297,-80.5737674,1
2001,920,25,46,530,1,30.4264141,-86.7556245,1
2001,921,25,66,1693,1,29.6796829,-85.215292,1
2001,922,25,31,329,1,28.6793707,-82.5663679,1
2002,1,25,65,1796,1,30.9291812,-87.4079434,1
2002,2,25,43,1046,1,30.3755433,-86.2758321,1
2002,3,25,41,425,1,30.5193157,-86.4809129,1
2002,4,25,62,1171,1,30.5288404,-85.1334541,1
2002,5,25,50,375,1,30.3372497,-85.2869789,1
2002,6,25,50,755,1,30.5950194,-84.0413094,1
2002,9,25,57,1113,0,29.7818335,-85.3003555,1
2002,10,25,55,678,1,30.2734632,-83.8569684,1
2002,11,25,44,431,1,29.6686989,-83.3782062,1
2002,12,25,58,705,1,30.5026237,-82.7337409,1
2002,14,25,51,707,1,29.1916199,-82.394802,1
2002,15,25,46,487,1,29.9877641,-84.9762879,1
2002,17,25,54,775,0,27.4438745,-82.1186659,1
2002,18,25,47,423,1,29.8899427,-81.3438119,1
2002,20,25,54,670,1,28.3266818,-82.3022052,1
2002,21,25,38,460,1,29.8970697,-81.8343049,1
2002,22,25,52,1048,1,28.1788407,-81.8605659,1
2002,23,25,57,831,0,28.5723877,-81.9816829,1
2002,24,25,54,893,1,27.3232866,-81.4189503,1
2002,25,25,60,1823,1,28.7481187,-80.8712309,1
2002,26,25,47,820,1,26.2943143,-81.448561,1
2002,27,25,49,749,1,27.6610372,-82.1462286,1
2002,28,25,43,694,1,25.7510497,-80.9676799,1
2002,30,25,47,460,1,27.9626301,-80.9673345,1
2002,31,25,59,930,1,26.9657323,-80.3854635,1
2002,36,25,25,328,0,25.0015697,-80.5364609,1
2002,37,25,50,485,1,30.2531989,-82.1623546,1
2002,51,25,46,1442,0,30.3334747,-87.1400909,1
2002,52,25,54,1159,1,30.7209289,-86.7860494,1
2002,53,25,40,887,1,30.7184797,-86.1160696,1
2002,54,25,57,1072,1,30.5335474,-85.2426415,1
2002,56,25,58,631,1,30.2929508,-83.6676053,1
2002,57,25,46,459,1,30.387698,-84.6639032,1
2002,58,25,44,492,1,30.3506092,-83.3399191,1
2002,59,25,40,396,0,30.0205957,-82.811155,1
2002,60,25,47,581,1,30.5196049,-81.9519897,1
2002,61,25,55,684,1,30.5193097,-83.2158819,1
2002,62,25,52,491,1,29.9468226,-84.340943,1
2002,63,25,47,577,1,29.5359317,-81.8774959,1
2002,64,25,46,637,1,29.4080424,-81.1983453,1
2002,66,25,46,438,1,28.6471072,-82.1719367,1
2002,67,25,42,768,1,28.1011187,-80.8980039,1
2002,69,25,50,730,1,28.3225489,-81.3372759,1
2002,70,25,51,807,0,27.7698971,-82.3349393,1
2002,71,25,51,931,1,27.2920427,-82.0563269,1
2002,73,25,56,707,1,27.7611546,-81.4536353,1
2002,74,25,52,1850,1,27.2364427,-80.5471555,1
2002,76,25,39,2440,0,26.3358707,-80.5359109,1
2002,77,25,34,640,1,26.0856265,-80.2292965,1
2002,79,25,38,574,1,25.4912637,-80.5425082,1
2002,81,25,39,669,1,26.5587549,-81.126711,1
2002,82,25,37,603,1,26.8751997,-81.3585199,1
2002,84,25,54,564,1,29.6862263,-83.0674784,1
2002,86,25,38,408,1,26.9459847,-81.7610009,1
2002,87,25,38,505,1,25.9322682,-81.6570333,1
2002,108,25,58,637,1,30.3242578,-85.0052085,1
2002,113,25,44,544,1,29.4553574,-82.119094,1
2002,129,25,50,675,1,27.9007144,-81.7191254,1
2002,132,25,41,335,1,26.9297114,-82.0333415,1
2002,135,25,37,422,1,25.1388716,-80.9335333,1
2002,165,25,43,825,1,29.1871917,-82.2851269,1
2002,172,25,55,1053,1,27.4972377,-81.6004029,1
2002,175,25,46,2078,1,27.8610752,-80.4489977,1
2002,178,25,28,875,1,25.618989,-80.4147339,1
2002,180,25,32,374,1,25.3099469,-80.3928389,1
2002,183,25,27,239,0,24.6759747,-81.2399969,1
2002,207,25,55,569,1,30.8137132,-85.780054,1
2002,901,25,35,391,1,30.2634445,-84.6552242,1
2002,902,25,36,498,1,30.3790152,-82.3594866,1
2002,903,25,31,431,1,29.3967527,-81.8082819,1
2002,904,25,77,1816,1,30.9635097,-85.1179618,1
2002,905,25,64,570,1,28.5817572,-82.1873953,1
2002,906,25,41,463,1,28.3029119,-81.9184945,1
2002,907,25,27,586,1,25.4058076,-80.6136693,1
2002,910,25,49,883,1,26.8177916,-81.9247336,1
2002,911,25,43,513,1,26.8544437,-80.2678139,1
2002,912,25,42,1237,1,26.3353906,-80.5399018,1
2002,916,25,64,881,1,26.9950167,-81.9587398,1
2002,917,25,42,492,1,30.2200916,-82.4080153,1
2002,918,25,57,1110,1,28.5692767,-80.9969329,1
2002,919,25,40,513,1,26.9941297,-80.5737674,1
2002,920,25,44,486,1,30.4264141,-86.7556245,1
2002,921,25,63,1364,1,29.6796829,-85.215292,1
2002,922,25,31,301,1,28.6793707,-82.5663679,1
2003,1,25,67,1699,1,30.9291812,-87.4079434,1
2003,2,25,43,1067,1,30.3755433,-86.2758321,1
2003,3,25,50,481,1,30.5193157,-86.4809129,1
2003,4,25,62,1056,1,30.5288404,-85.1334541,1
2003,5,25,44,392,1,30.3372497,-85.2869789,1
2003,6,25,51,661,1,30.5950194,-84.0413094,1
2003,9,25,61,1562,0,29.7818335,-85.3003555,1
2003,10,25,53,500,1,30.2734632,-83.8569684,1
2003,12,25,54,607,1,30.5026237,-82.7337409,1
2003,14,25,52,580,1,29.1916199,-82.394802,1
2003,15,25,44,511,1,29.9877641,-84.9762879,1
2003,17,25,51,685,0,27.4438745,-82.1186659,1
2003,18,25,51,449,1,29.8899427,-81.3438119,1
2003,20,25,65,794,1,28.3266818,-82.3022052,1
2003,21,25,44,421,1,29.8970697,-81.8343049,1
2003,22,25,51,1293,1,28.1788407,-81.8605659,1
2003,23,25,70,917,0,28.5723877,-81.9816829,1
2003,24,25,51,901,1,27.3232866,-81.4189503,1
2003,25,25,58,1369,1,28.7481187,-80.8712309,1
2003,26,25,47,667,1,26.2943143,-81.448561,1
2003,27,25,57,681,1,27.6610372,-82.1462286,1
2003,28,25,36,624,1,25.7510497,-80.9676799,1
2003,30,25,44,404,1,27.9626301,-80.9673345,1
2003,31,25,57,723,1,26.9657323,-80.3854635,1
2003,36,25,31,473,0,25.0015697,-80.5364609,1
2003,37,25,53,432,1,30.2531989,-82.1623546,1
2003,51,25,43,587,0,30.3334747,-87.1400909,1
2003,52,25,55,1307,1,30.7209289,-86.7860494,1
2003,53,25,42,622,1,30.7184797,-86.1160696,1
2003,57,25,42,465,1,30.387698,-84.6639032,1
2003,59,25,41,467,0,30.0205957,-82.811155,1
2003,60,25,53,566,1,30.5196049,-81.9519897,1
2003,62,25,61,547,1,29.9468226,-84.340943,1
2003,63,25,51,612,1,29.5359317,-81.8774959,1
2003,64,25,47,617,1,29.4080424,-81.1983453,1
2003,66,25,40,345,1,28.6471072,-82.1719367,1
2003,67,25,45,830,1,28.1011187,-80.8980039,1
2003,68,25,49,604,1,28.6901383,-81.5469756,1
2003,69,25,59,706,1,28.3225489,-81.3372759,1
2003,70,25,39,497,0,27.7698971,-82.3349393,1
2003,71,25,53,710,1,27.2920427,-82.0563269,1
2003,73,25,62,720,1,27.7611546,-81.4536353,1
2003,74,25,47,739,1,27.2364427,-80.5471555,1
2003,79,25,36,354,1,25.4912637,-80.5425082,1
2003,81,25,39,792,1,26.5587549,-81.126711,1
2003,82,25,48,792,1,26.8751997,-81.3585199,1
2003,84,25,52,499,1,29.6862263,-83.0674784,1
2003,85,25,55,594,1,28.2764097,-82.6352619,1
2003,86,25,44,551,1,26.9459847,-81.7610009,1
2003,87,25,35,540,1,25.9322682,-81.6570333,1
2003,113,25,50,469,1,29.4553574,-82.119094,1
2003,116,25,44,686,1,28.0402277,-82.5089729,1
2003,129,25,49,608,1,27.9007144,-81.7191254,1
2003,132,25,40,393,1,26.9297114,-82.0333415,1
2003,135,25,33,288,1,25.1388716,-80.9335333,1
2003,165,25,48,765,1,29.1871917,-82.2851269,1
2003,172,25,48,925,1,27.4972377,-81.6004029,1
2003,175,25,28,306,1,27.8610752,-80.4489977,1
2003,178,25,30,1158,1,25.618989,-80.4147339,1
2003,180,25,32,261,1,25.3099469,-80.3928389,1
2003,183,25,31,364,0,24.6759747,-81.2399969,1
2003,901,25,37,339,1,30.2634445,-84.6552242,1
2003,902,25,39,508,1,30.3790152,-82.3594866,1
2003,903,25,37,428,1,29.3967527,-81.8082819,1
2003,904,25,74,1854,1,30.9635097,-85.1179618,1
2003,905,25,66,653,1,28.5817572,-82.1873953,1
2003,906,25,50,453,1,28.3029119,-81.9184945,1
2003,907,25,23,523,1,25.4058076,-80.6136693,1
2003,910,25,54,819,1,26.8177916,-81.9247336,1
2003,911,25,49,495,1,26.8544437,-80.2678139,1
2003,912,25,41,1154,1,26.3353906,-80.5399018,1
2003,915,25,54,1269,0,28.7856862,-80.8008275,1
2003,916,25,63,743,1,26.9950167,-81.9587398,1
2003,917,25,37,476,1,30.2200916,-82.4080153,1
2003,918,25,58,909,1,28.5692767,-80.9969329,1
2003,919,25,46,417,1,26.9941297,-80.5737674,1
2003,920,25,48,510,1,30.4264141,-86.7556245,1
2003,921,25,64,1988,1,29.6796829,-85.215292,1
2003,922,25,31,287,1,28.6793707,-82.5663679,1
2004,1,25,71,2079,1,30.9291812,-87.4079434,1
2004,2,25,42,893,1,30.3755433,-86.2758321,1
2004,3,25,48,473,1,30.5193157,-86.4809129,1
2004,4,25,68,1695,1,30.5288404,-85.1334541,1
2004,5,25,42,393,1,30.3372497,-85.2869789,1
2004,6,25,50,674,1,30.5950194,-84.0413094,1
2004,9,25,64,1592,0,29.7818335,-85.3003555,1
2004,10,25,49,432,1,30.2734632,-83.8569684,1
2004,11,25,47,389,1,29.6686989,-83.3782062,1
2004,12,25,61,677,1,30.5026237,-82.7337409,1
2004,14,25,54,534,1,29.1916199,-82.394802,1
2004,15,25,48,495,1,29.9877641,-84.9762879,1
2004,17,25,42,503,0,27.4438745,-82.1186659,1
2004,18,25,44,404,1,29.8899427,-81.3438119,1
2004,19,25,55,473,1,30.7202649,-81.9062085,1
2004,20,25,55,655,1,28.3266818,-82.3022052,1
2004,21,25,42,401,1,29.8970697,-81.8343049,1
2004,22,25,50,581,1,28.1788407,-81.8605659,1
2004,23,25,61,651,0,28.5723877,-81.9816829,1
2004,24,25,39,293,1,27.3232866,-81.4189503,1
2004,25,25,60,1228,1,28.7481187,-80.8712309,1
2004,26,25,47,871,1,26.2943143,-81.448561,1
2004,27,25,53,559,1,27.6610372,-82.1462286,1
2004,28,25,38,679,1,25.7510497,-80.9676799,1
2004,30,25,49,467,1,27.9626301,-80.9673345,1
2004,31,25,61,698,1,26.9657323,-80.3854635,1
2004,36,25,33,611,0,25.0015697,-80.5364609,1
2004,37,25,43,444,1,30.2531989,-82.1623546,1
2004,52,25,54,1290,1,30.7209289,-86.7860494,1
2004,53,25,44,691,1,30.7184797,-86.1160696,1
2004,56,25,53,531,1,30.2929508,-83.6676053,1
2004,60,25,50,606,1,30.5196049,-81.9519897,1
2004,62,25,59,545,1,29.9468226,-84.340943,1
2004,63,25,50,413,1,29.5359317,-81.8774959,1
2004,64,25,50,700,1,29.4080424,-81.1983453,1
2004,66,25,47,415,1,28.6471072,-82.1719367,1
2004,67,25,49,1134,1,28.1011187,-80.8980039,1
2004,68,25,44,424,1,28.6901383,-81.5469756,1
2004,69,25,48,558,1,28.3225489,-81.3372759,1
2004,71,25,54,866,1,27.2920427,-82.0563269,1
2004,73,25,56,458,1,27.7611546,-81.4536353,1
2004,74,25,51,1636,1,27.2364427,-80.5471555,1
2004,79,25,28,346,1,25.4912637,-80.5425082,1
2004,81,25,38,634,1,26.5587549,-81.126711,1
2004,82,25,41,897,1,26.8751997,-81.3585199,1
2004,84,25,58,584,1,29.6862263,-83.0674784,1
2004,85,25,53,468,1,28.2764097,-82.6352619,1
2004,86,25,45,369,1,26.9459847,-81.7610009,1
2004,87,25,39,402,1,25.9322682,-81.6570333,1
2004,113,25,52,637,1,29.4553574,-82.119094,1
2004,116,25,49,809,1,28.0402277,-82.5089729,1
2004,129,25,53,703,1,27.9007144,-81.7191254,1
2004,132,25,42,345,1,26.9297114,-82.0333415,1
2004,135,25,27,279,1,25.1388716,-80.9335333,1
2004,165,25,49,810,1,29.1871917,-82.2851269,1
2004,172,25,53,1268,1,27.4972377,-81.6004029,1
2004,175,25,33,476,1,27.8610752,-80.4489977,1
2004,176,25,52,1848,0,26.6850447,-80.3893099,1
2004,178,25,26,838,1,25.618989,-80.4147339,1
2004,180,25,26,230,1,25.3099469,-80.3928389,1
2004,183,25,30,555,0,24.6759747,-81.2399969,1
2004,901,25,37,320,1,30.2634445,-84.6552242,1
2004,902,25,36,426,1,30.3790152,-82.3594866,1
2004,903,25,30,420,1,29.3967527,-81.8082819,1
2004,904,25,72,2051,1,30.9635097,-85.1179618,1
